product_id,product_name,category,product_url,image_id,image_position,image_url,original_alt,alt_exists,crawl_date
5132010,[선물세트] 브레댄코 브라우니 쿠키 24개 세트,bakery,https://www.kurly.com/goods/5132010,36,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/5ec811b4-d1f4-47eb-b5bc-f97c9cea99e2.jpg,,0,2026-09-25T20:05:11+09:00
5007270,[교토마블] 데니쉬 식빵 3종 (택1),bakery,https://www.kurly.com/goods/5007270,37,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/2b0274d4-1ccb-4ae1-afec-68f8927e2236.jpg,상품-대표-이미지 1,1,2026-09-25T20:05:21+09:00
5007270,[교토마블] 데니쉬 식빵 3종 (택1),bakery,https://www.kurly.com/goods/5007270,38,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20170801/gv20000005699_1.jpg,,0,2026-09-25T20:05:21+09:00
1002104461,[버터앤쉘터] 오리지널 버터샌드 36g*8개입,bakery,https://www.kurly.com/goods/1002104461,39,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/08b15349-1fc0-4d18-b602-f6bc2a5ed192.jpg,상품-대표-이미지 1,1,2026-09-25T20:05:31+09:00
1002104461,[버터앤쉘터] 오리지널 버터샌드 36g*8개입,bakery,https://www.kurly.com/goods/1002104461,40,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/06fd34dc-158b-4982-a97a-284020f7f933.jpg,,0,2026-09-25T20:05:31+09:00
1000659491,[아이엠베이글] 베이글 (120g X 3개) 6종 (택1),bakery,https://www.kurly.com/goods/1000659491,41,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9f1d4e93-63a1-4546-91d2-986b60295edc.jpg,상품-대표-이미지 1,1,2026-09-25T20:05:41+09:00
1000659491,[아이엠베이글] 베이글 (120g X 3개) 6종 (택1),bakery,https://www.kurly.com/goods/1000659491,42,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240801/gv10000949277_1.jpg,,0,2026-09-25T20:05:41+09:00
5074339,[브레댄코] 봉주르 카스테라 2종 (택1),bakery,https://www.kurly.com/goods/5074339,43,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f99abb2a-28ee-4682-8c31-223cfdce40a1.jpg,상품-대표-이미지 1,1,2026-09-25T20:05:51+09:00
5074339,[브레댄코] 봉주르 카스테라 2종 (택1),bakery,https://www.kurly.com/goods/5074339,44,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210625/gv40000196838_1.jpg,,0,2026-09-25T20:05:51+09:00
1000794499,[상하농원] 에그촉촉 카스텔라 2종 (택1),bakery,https://www.kurly.com/goods/1000794499,45,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0ea32466-e00b-472c-943d-7fc5ba1615cf.jpg,상품-대표-이미지 1,1,2026-09-25T20:06:00+09:00
1000794499,[상하농원] 에그촉촉 카스텔라 2종 (택1),bakery,https://www.kurly.com/goods/1000794499,46,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/d7a0f95d-d332-4a8d-b28a-9dc82fe7d7c5.jpg,,0,2026-09-25T20:06:00+09:00
5003416,[르까도드마비] 타르트 퍼플벌룬 (16개입),bakery,https://www.kurly.com/goods/5003416,47,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/74e67d3b-dae0-4e8c-8276-edf51d56814c.jpg?v=0531,상품-대표-이미지 1,1,2026-09-25T20:06:09+09:00
5003416,[르까도드마비] 타르트 퍼플벌룬 (16개입),bakery,https://www.kurly.com/goods/5003416,48,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/9a3e63ae-835e-40e5-be6e-c89d6748672f.jpg,,0,2026-09-25T20:06:09+09:00
1000234669,[필라델피아] 크림치즈 플레인 190g,bakery,https://www.kurly.com/goods/1000234669,49,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3de2110a-d1ce-4615-afb5-7c068c2b56ab.jpg,상품-대표-이미지 1,1,2026-09-25T20:06:19+09:00
1000234669,[필라델피아] 크림치즈 플레인 190g,bakery,https://www.kurly.com/goods/1000234669,50,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/0e3baab5-9f56-409d-8410-9f1d95f4ac54.jpg,,0,2026-09-25T20:06:19+09:00
5071363,[복음자리] 딸기잼 500g,bakery,https://www.kurly.com/goods/5071363,51,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653040699564l0.jpg,상품-대표-이미지 1,1,2026-09-25T20:06:28+09:00
5071363,[복음자리] 딸기잼 500g,bakery,https://www.kurly.com/goods/5071363,52,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210527/gv30000187872_1.jpg,,0,2026-09-25T20:06:28+09:00
5097791,[폴 바셋] Nata 포르투갈 에그타르트 (오리지널),bakery,https://www.kurly.com/goods/5097791,53,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/c96cc3ce-9e37-4d2c-9bc9-b8ebc5a016cc.jpg,상품-대표-이미지 1,1,2026-09-25T20:06:38+09:00
5097791,[폴 바셋] Nata 포르투갈 에그타르트 (오리지널),bakery,https://www.kurly.com/goods/5097791,54,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220908/gv30000421090_1.jpg,,0,2026-09-25T20:06:38+09:00
1000321559,[옳곡] 100% 국내산 땅콩버터 2종 (택1),bakery,https://www.kurly.com/goods/1000321559,55,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3255efad-9e10-4622-82f1-9f398f2d5cf7.jpg,상품-대표-이미지 1,1,2026-09-25T20:06:48+09:00
1000321559,[옳곡] 100% 국내산 땅콩버터 2종 (택1),bakery,https://www.kurly.com/goods/1000321559,56,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/f4e0ef2a-2b9a-4128-85e9-0071f22c540c.jpg,,0,2026-09-25T20:06:48+09:00
5131242,[베키아에누보] 이탈리안 올리브 치아바타 (100g X 8개),bakery,https://www.kurly.com/goods/5131242,57,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/e971445b-df76-482b-9502-88a64f62041f.jpg,상품-대표-이미지 1,1,2026-09-25T20:06:57+09:00
5131242,[베키아에누보] 이탈리안 올리브 치아바타 (100g X 8개),bakery,https://www.kurly.com/goods/5131242,58,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20240214/gv30000800676_1.jpg,,0,2026-09-25T20:06:57+09:00
5043336,[포비베이글] 크림치즈 200g 8종 (택1),bakery,https://www.kurly.com/goods/5043336,59,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/669ea060-e1ca-4953-821b-ac8acd75aa4f.jpg,상품-대표-이미지 1,1,2026-09-25T20:07:07+09:00
5043336,[포비베이글] 크림치즈 200g 8종 (택1),bakery,https://www.kurly.com/goods/5043336,60,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/f7573362-9c48-4971-8d45-3213a6566716.jpg,,0,2026-09-25T20:07:07+09:00
1000634077,[선물세트] 올드페리도넛 고메도넛 8구세트,bakery,https://www.kurly.com/goods/1000634077,61,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/cb2f6836-5340-497d-bb42-ebe8ad59cce4.jpg,상품-대표-이미지 1,1,2026-09-25T20:07:16+09:00
1000634077,[선물세트] 올드페리도넛 고메도넛 8구세트,bakery,https://www.kurly.com/goods/1000634077,62,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20241111/gv10001609386_1.jpg,,0,2026-09-25T20:07:16+09:00
1001493094,[넛츠그린] 100% 땅콩버터 2종 (택1),bakery,https://www.kurly.com/goods/1001493094,63,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3b09d688-84ee-4901-9615-b3f9cb5616e4.jpg,상품-대표-이미지 1,1,2026-09-25T20:07:26+09:00
