product_id,product_name,category,product_url,image_id,image_position,image_url,original_alt,alt_exists,crawl_date
5048580,16brix이상 고당도 상주 샤인머스캣 1.5kg (박스),fruits_nuts_rice,https://www.kurly.com/goods/5048580,18,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20200131/gv10000079725_1.jpg,,0,2026-09-22T23:02:59+09:00
1000867509,7일 향미 4kg (향진주),fruits_nuts_rice,https://www.kurly.com/goods/1000867509,19,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/662acf0d-51e6-487c-b356-fe002d70d97b.jpg,상품-대표-이미지 1,1,2026-09-22T23:03:09+09:00
1000867509,7일 향미 4kg (향진주),fruits_nuts_rice,https://www.kurly.com/goods/1000867509,20,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/267cbf19-31ff-48fd-85e6-ddd1c7240a94.jpg,,0,2026-09-22T23:03:09+09:00
5031442,[Dole] 스위티오 바나나 2종 (택1),fruits_nuts_rice,https://www.kurly.com/goods/5031442,21,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1648209696613l0.jpeg,상품-대표-이미지 1,1,2026-09-22T23:03:19+09:00
5031442,[Dole] 스위티오 바나나 2종 (택1),fruits_nuts_rice,https://www.kurly.com/goods/5031442,22,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/ac236348-e7f0-400b-a9c3-f65da5408146.jpg,,0,2026-09-22T23:03:19+09:00
1000338204,냉동 칠레산 블루베리 1kg,fruits_nuts_rice,https://www.kurly.com/goods/1000338204,23,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/cbf2a84f-1b12-4823-9376-5ce8b1760392.jpg,상품-대표-이미지 1,1,2026-09-22T23:03:29+09:00
1000338204,냉동 칠레산 블루베리 1kg,fruits_nuts_rice,https://www.kurly.com/goods/1000338204,24,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/12153c23-7c91-4687-9acf-31f19a691125.jpg,,0,2026-09-22T23:03:29+09:00
5036748,[제스프리] 뉴질랜드 골드 키위 760g (4입X2팩),fruits_nuts_rice,https://www.kurly.com/goods/5036748,25,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653038579476l0.jpeg,상품-대표-이미지 1,1,2026-09-22T23:03:39+09:00
5036748,[제스프리] 뉴질랜드 골드 키위 760g (4입X2팩),fruits_nuts_rice,https://www.kurly.com/goods/5036748,26,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20210402/gv00000169719_1.jpg,,0,2026-09-22T23:03:39+09:00
1002140343,바로먹는 아보카도 3입 (페루산),fruits_nuts_rice,https://www.kurly.com/goods/1002140343,27,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8a54e97d-4145-43e5-a646-c44c5cc1ecfa.jpg,상품-대표-이미지 1,1,2026-09-22T23:03:49+09:00
1002140343,바로먹는 아보카도 3입 (페루산),fruits_nuts_rice,https://www.kurly.com/goods/1002140343,28,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/fdf44463-7677-402a-a668-dc8cdced2709.jpg,241008_kurly0658_??????????????????3???.jpg,1,2026-09-22T23:03:49+09:00
5063690,완숙토마토 1kg,fruits_nuts_rice,https://www.kurly.com/goods/5063690,29,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/dd55e8f3-621f-4b3b-b775-460c4b6c2435.jpeg,상품-대표-이미지 1,1,2026-09-22T23:03:59+09:00
5063690,완숙토마토 1kg,fruits_nuts_rice,https://www.kurly.com/goods/5063690,30,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/e2025a34-5766-4b68-97ed-e3fc1d8c8bd8.jpg,,0,2026-09-22T23:03:59+09:00
5034841,[귤로장생] 제주 하우스 감귤 1kg,fruits_nuts_rice,https://www.kurly.com/goods/5034841,31,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8b074ee5-8268-461b-891a-23f017584596.jpg,상품-대표-이미지 1,1,2026-09-22T23:04:10+09:00
5034841,[귤로장생] 제주 하우스 감귤 1kg,fruits_nuts_rice,https://www.kurly.com/goods/5034841,32,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/3ba4c50e-2f31-4a5a-ab68-06df60c219f8.jpg,,0,2026-09-22T23:04:10+09:00
5162187,[KF365] 새콤달콤 제주 감귤 1.5kg,fruits_nuts_rice,https://www.kurly.com/goods/5162187,33,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8dd666fa-0c9e-4181-a369-bbccce87fb4a.jpg,상품-대표-이미지 1,1,2026-09-22T23:04:21+09:00
5162187,[KF365] 새콤달콤 제주 감귤 1.5kg,fruits_nuts_rice,https://www.kurly.com/goods/5162187,34,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/cce0c34b-7bbd-4865-aaac-1ba8e7201858.jpg,,0,2026-09-22T23:04:21+09:00
1000048867,[대한제일미] 시월미소미 쌀10kg,fruits_nuts_rice,https://www.kurly.com/goods/1000048867,35,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/08d1471c-321d-4e5c-8499-a87cc133d926.jpg,상품-대표-이미지 1,1,2026-09-22T23:04:31+09:00
1000048867,[대한제일미] 시월미소미 쌀10kg,fruits_nuts_rice,https://www.kurly.com/goods/1000048867,36,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20221020/gv10000437965_1.jpg,,0,2026-09-22T23:04:31+09:00
